,symbol,entry_price,exit_price,entry_time,exit_time,pnl,balance_after,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
0,CCUSDT,0.132066,0.13008692400000002,2025-11-12 03:00:00+00:00,2025-11-12 03:02:01+00:00,-2.135965999999999,97.79506848275862,Stop Loss (1s Trigger),0 days 00:02:01,67.1826084178114,29.2625832146272,4.56603744994418,0.013626040878122605
1,LSKUSDT,0.36568274999999995,0.40089795075000006,2025-11-12 05:45:00+00:00,2025-11-12 06:00:00+00:00,12.92238331131204,110.58260855814603,Smart Trailing (Max 490%),0 days 00:15:00,69.67018712890568,36.6612507251745,4.137149274326285,0.04812687995624815
2,METUSDT,0.50075025,0.4932462535,2025-11-12 05:45:00+00:00,2025-11-12 05:47:35+00:00,-2.087428812873621,108.49517974527241,Stop Loss (1s Trigger),0 days 00:02:35,76.0354495176748,25.907857308646893,3.4572238162525237,0.007793764988009622
3,LSKUSDT,0.39239609999999997,0.3865158454,2025-11-12 06:00:00+00:00,2025-11-12 06:03:52+00:00,-2.317420150997895,106.10293533238122,Stop Loss (1s Trigger),0 days 00:03:52,77.07573916258153,38.93223457221503,3.6240457131657133,0.02345144022431823
4,POPCATUSDT,0.16428210000000001,0.16182024940000003,2025-11-12 06:30:00+00:00,2025-11-12 06:31:55+00:00,-2.266322623701642,103.61724075478455,Stop Loss (1s Trigger),0 days 00:01:55,75.8649187945871,38.91100129713003,3.2298475176330177,0.004260499087035947
5,GIGGLEUSDT,168.64427999999998,168.89707777572,2025-11-12 06:30:00+00:00,2025-11-12 06:45:00+00:00,0.14606508132201257,103.76330583610655,Smart Break-even,0 days 00:15:00,73.1190802271875,27.701962714189417,2.720544307976804,0.01204318936877077
6,WLFIUSDT,0.15907949999999998,0.16142902846946905,2025-11-12 06:30:00+00:00,2025-11-12 06:45:00+00:00,2.085412244601997,105.84871808070855,Smart Trailing (Max 82%),0 days 00:15:00,66.10025601632553,28.387231235394246,5.44746407386093,0.04088050314465412
7,TAKEUSDT,0.297038445,0.3028313754674099,2025-11-12 07:00:00+00:00,2025-11-12 07:15:00+00:00,2.7742638105235518,108.54998277531438,Smart Trailing (Max 48%),0 days 00:15:00,76.3890546676101,36.65803251726403,3.167295437605875,0.016609392898052848
8,TAKEUSDT,0.303061455,0.29851992537,2025-11-12 07:15:00+00:00,2025-11-12 07:38:31+00:00,-2.3185907250865707,106.15652999314139,Stop Loss (1s Trigger),0 days 00:23:31,80.41956853272045,38.22520466349483,2.560357940055977,0.004259534422981718
9,POPCATUSDT,0.16848419999999997,0.16873675781579997,2025-11-12 09:00:00+00:00,2025-11-12 09:30:00+00:00,0.1461388616416272,106.08318609183816,Smart Break-even,0 days 00:30:00,73.50097144005555,53.109000426264934,2.565895879099447,0.007715133531157243
10,UAIUSDT,0.22651319999999997,0.2231187848,2025-11-12 09:15:00+00:00,2025-11-12 09:26:33+00:00,-2.2643409246717474,103.81884516716642,Stop Loss (1s Trigger),0 days 00:11:33,81.4444063396233,26.19093296968694,5.332245039725023,0.015459363957597188
11,KITEUSDT,0.08510253,0.08885080585703234,2025-11-12 08:45:00+00:00,2025-11-12 09:45:00+00:00,6.375830639973149,110.123076603576,Smart Trailing (Max 95%),0 days 01:00:00,68.12066888477851,33.43158004986949,2.6876693915214616,0.018344308560677234
12,UAIUSDT,0.22301144999999997,0.2196695103,2025-11-12 09:30:00+00:00,2025-11-12 09:30:58+00:00,-2.2175352343633032,107.9055413692127,Stop Loss (1s Trigger),0 days 00:00:58,76.31174344616258,29.479856261377783,6.402392287310394,0.10821733273462049
13,UAIUSDT,0.21620804999999998,0.23704401870000003,2025-11-12 09:45:00+00:00,2025-11-12 10:00:00+00:00,14.268791912699356,122.02554937493021,Smart Trailing (Max 490%),0 days 00:15:00,68.07093041584277,30.475581134449495,4.317679374664076,0.053216103655715
14,KITEUSDT,0.08808401999999999,0.08676403627999998,2025-11-12 09:45:00+00:00,2025-11-12 09:46:17+00:00,-2.3032361408135187,119.72231323411668,Stop Loss (1s Trigger),0 days 00:01:17,76.24029665541381,41.45868470161262,4.234508818025146,0.0124957400886062
15,UAIUSDT,0.22581285,0.2346476175,2025-11-12 10:00:00+00:00,2025-11-12 10:15:00+00:00,6.378149354221247,126.01789547576269,Smart Trailing (Max 203%),0 days 00:15:00,72.69052639922047,31.883463342404614,2.855461412291581,0.05183872396987146
16,AEROUSDT,1.2533263499999998,1.267880383755954,2025-11-12 11:45:00+00:00,2025-11-12 12:00:00+00:00,1.9314758970506327,127.86246247938176,Smart Trailing (Max 67%),0 days 00:15:00,72.95130613150936,30.508589747602407,2.5668961523093934,0.008861567938687618
17,AEROUSDT,1.2593293499999998,1.2404576609,2025-11-12 12:00:00+00:00,2025-11-12 12:07:07+00:00,-2.731098725322359,125.04318274545294,Stop Loss (1s Trigger),0 days 00:07:07,74.43319256134255,32.29451969607862,2.6972069775966268,0.00905624404194477
18,POPCATUSDT,0.1758879,0.17325213060000003,2025-11-12 12:30:00+00:00,2025-11-12 12:30:51+00:00,-2.670879868760731,122.1998889947521,Stop Loss (1s Trigger),0 days 00:00:51,74.19508293835369,58.22592556734936,2.9488912814002126,0.0028441410693970442
19,CFXUSDT,0.1048524,0.1032811336,2025-11-12 12:30:00+00:00,2025-11-12 12:47:45+00:00,-2.669037882644351,119.53085111210775,Stop Loss (1s Trigger),0 days 00:17:45,70.85798117125108,25.829336344652486,2.691711009780523,0.01164011067646216
20,MELANIAUSDT,0.16718355,0.16467821970000002,2025-11-12 15:45:00+00:00,2025-11-12 15:45:43+00:00,-2.553138339265235,116.89527770311004,Stop Loss (1s Trigger),0 days 00:00:43,78.88843439326298,30.589547983532157,4.705665258771214,0.013157894736842151
21,TURTLEUSDT,0.12366179999999999,0.12668259874671403,2025-11-12 18:00:00+00:00,2025-11-12 18:15:00+00:00,3.857971315723933,120.67263158593528,Smart Trailing (Max 57%),0 days 00:15:00,70.70713667886174,29.58641862455271,2.580182047364266,0.03071948261924008
